104	-0.125752	-0.0773987	1.18099e-06
105	-0.121559	-0.0692829	1.4993e-06
106	-0.118838	-0.0477353	2.3925e-06
107	-0.117969	-0.0570262	2.02831e-06
108	-0.1234	-0.0329478	2.82339e-06
109	-0.112062	-0.0365628	3.1544e-06
110	-0.146853	-0.014252	2.20743e-06
111	-0.138926	-0.0180506	2.52859e-06
112	-0.128597	-0.0246886	2.87014e-06
113	-0.147568	-0.00407895	2.32342e-06
114	-0.166371	0.0167714	1.4651e-06
115	-0.156725	0.0110278	1.95244e-06
116	-0.149898	0.0051794	2.2903e-06
117	-0.18051	0.0546405	5.15337e-07
118	-0.16463	0.0282756	1.52286e-06
119	-0.170752	0.0461763	1.07124e-06
120	-0.162566	0.03814	1.56205e-06
121	-0.176306	0.0670274	5.22566e-07
123	-0.171756	0.0777821	5.30875e-07
127	-0.0780981	-0.171607	7.44592e-08
128	-0.0995957	-0.147609	1.90056e-08
129	-0.0896265	-0.153024	4.72129e-08
130	-0.0796573	-0.158439	1.13156e-07
131	-0.0981599	-0.135689	7.91235e-08
132	-0.111508	-0.111432	4.42146e-07
133	-0.104116	-0.1176	3.17226e-07
134	-0.0967242	-0.123769	1.8492e-07
135	-0.109661	-0.10265	6.1472e-07
136	-0.107813	-0.0938676	8.30351e-07
137	-0.111247	-0.0848657	1.08804e-06
138	-0.11468	-0.0758638	1.36108e-06
139	-0.11109	-0.063607	1.88355e-06
140	-0.1075	-0.0513502	2.54055e-06
141	-0.0984325	-0.0389246	3.55345e-06
145	-0.0580289	-0.0204262	8.03314e-06
146	-0.0893652	-0.0264989	4.93491e-06
147	-0.102995	-0.0241371	4.29454e-06
149	-0.116624	-0.0217753	3.62142e-06
150	-0.137281	-0.00849926	2.81514e-06
151	-0.126953	-0.0151373	3.25217e-06
152	-0.139611	0.000759087	2.83263e-06
153	-0.155594	0.0217142	2.02238e-06
155	-0.148767	0.0158658	2.40553e-06
156	-0.14194	0.0100174	2.78397e-06
157	-0.167836	0.0575157	1.06333e-06
158	-0.153529	0.0315786	2.09893e-06
159	-0.15965	0.0494794	1.58698e-06
160	-0.151465	0.041443	2.12929e-06
161	-0.163287	0.0682704	1.09861e-06
162	-0.165971	0.0895136	5.3241e-07
163	-0.158738	0.0790251	1.08947e-06
166	-0.0802122	-0.028831	5.22816e-06
167	-0.0672623	-0.176309	1.03794e-07
168	-0.0548754	-0.180514	1.36701e-07
169	-0.0436251	-0.183567	1.65157e-07
170	-0.0688214	-0.163142	1.82935e-07
171	-0.0895179	-0.141951	2.02502e-08
172	-0.0795487	-0.147366	1.23652e-07
173	-0.0710815	-0.151507	2.10032e-07
174	-0.0880821	-0.13003	4.19147e-08
175	-0.0859532	-0.0387559	3.99025e-06
176	-0.0879294	-0.120301	1.41653e-07
177	-0.101094	-0.107337	4.84194e-07
178	-0.0937023	-0.113505	3.07828e-07
179	-0.0992467	-0.0985546	6.76098e-07
180	-0.0992437	-0.0856729	1.06723e-06
181	-0.102677	-0.076671	1.40935e-06
182	-0.099087	-0.0644142	1.98613e-06
184	-0.0950205	-0.0511816	2.81281e-06
185	-0.064544	-0.0257947	6.50619e-06
186	-0.0307954	-0.186119	1.9635e-07
188	-0.0192457	-0.187853	2.19228e-07
189	-0.00619271	-0.188708	2.47663e-07
190	0.00511898	-0.18847	2.77734e-07
191	-0.054969	-0.0270145	6.6167e-06
192	-0.0489888	-0.0282455	6.29557e-06
193	-0.0536029	-0.0170766	9.30686e-06
194	-0.0520486	-0.0216572	8.12903e-06
195	-0.0467679	-0.00705855	1.37773e-05
196	-0.0496015	-0.00953591	1.22328e-05
197	-0.0531762	-0.0116735	1.08878e-05
198	-0.0464847	-0.00382204	1.49699e-05
199	-0.0576022	-0.0150231	9.35273e-06
200	-0.0642835	-0.015219	8.46819e-06
201	-0.0707986	-0.0205874	6.92963e-06
202	-0.0799517	-0.0182553	6.43421e-06
203	-0.0915961	-0.0147758	5.73518e-06
204	-0.105225	-0.012414	4.78858e-06
205	-0.160083	0.0994411	5.37923e-07
206	-0.117308	-0.00630622	4.13837e-06
207	-0.127637	0.000331797	3.58135e-06
208	-0.129967	0.00959014	3.55618e-06
209	-0.145005	0.024253	2.62792e-06
210	-0.138179	0.0184046	3.05681e-06
211	-0.156094	0.0596563	1.61191e-06
212	-0.142941	0.0341174	2.70295e-06
213	-0.147908	0.0516199	2.18948e-06
214	-0.142169	0.0437789	2.64404e-06
215	-0.151545	0.070411	1.62831e-06
216	-0.152849	0.0889526	1.11595e-06
217	-0.147044	0.0791778	1.64022e-06
219	-0.152815	0.110317	5.34124e-07
220	-0.14566	0.119213	5.41013e-07
221	-0.0710592	-0.0311631	5.35954e-06
222	-0.0768001	-0.041088	3.97394e-06
223	-0.0579855	-0.167844	2.4363e-07
224	-0.0467352	-0.170897	3.12195e-07
225	-0.0354848	-0.173949	3.67963e-07
226	-0.0602457	-0.156209	3.14405e-07
227	-0.0794401	-0.136292	9.9106e-08
228	-0.070973	-0.140433	2.25037e-07
229	-0.0625058	-0.144575	3.46535e-07
230	-0.0792873	-0.126563	4.46822e-08
231	-0.0825412	-0.0510129	2.97116e-06
232	-0.0791345	-0.116833	5.65116e-08
233	-0.0849074	-0.110037	2.57571e-07
234	-0.0906804	-0.103242	4.78759e-07
235	-0.0906773	-0.0903599	8.39706e-07
236	-0.0906743	-0.0774782	1.34424e-06
237	-0.0866077	-0.0642456	2.01544e-06
238	-0.0614842	-0.032383	5.40335e-06
239	-0.0239351	-0.175683	4.31381e-07
241	0.0181714	-0.187615	3.04859e-07
242	-0.0123854	-0.177416	4.75898e-07
243	-0.00107373	-0.177179	5.44254e-07
244	0.010238	-0.176941	5.93706e-07
245	-0.0519092	-0.0336028	5.05385e-06
246	-0.0453628	-0.0318746	5.09541e-06
247	-0.0432265	-0.00553583	1.5469e-05
248	-0.049177	-0.0137271	1.09159e-05
249	-0.0435097	-0.00877235	1.4002e-05
250	-0.0463433	-0.0112497	1.23193e-05
251	-0.0424425	-0.0265173	6.54328e-06
252	-0.0460684	-0.0228882	7.93728e-06
253	-0.0476227	-0.0183076	9.49646e-06
254	-0.0457031	-0.000363701	1.63265e-05
255	-0.0429433	-0.00229932	1.68537e-05
259	-0.050026	-0.00534476	1.34104e-05
260	-0.0536007	-0.00748234	1.19289e-05
261	-0.0571755	-0.00961992	1.06838e-05
262	-0.0492444	-0.00188642	1.45917e-05
263	-0.0484628	0.00157191	1.56985e-05
264	-0.0638568	-0.00981584	9.50011e-06
265	-0.0705381	-0.0100118	8.48556e-06
266	-0.0821825	-0.00653222	7.35264e-06
267	-0.0938269	-0.00305268	6.27889e-06
268	-0.10591	0.00305509	5.34501e-06
269	-0.146961	0.0988801	1.09839e-06
270	-0.117993	0.00916285	4.44805e-06
271	-0.126205	0.0179773	3.8856e-06
272	-0.134417	0.0267918	3.29538e-06
273	-0.144352	0.0617968	2.19487e-06
274	-0.133645	0.0364533	3.28018e-06
275	-0.138613	0.0539558	2.68743e-06
276	-0.132874	0.0461148	3.19422e-06
277	-0.139852	0.0705637	2.2314e-06
278	-0.141156	0.0891053	1.64378e-06
279	-0.135351	0.0793305	2.22096e-06
280	-0.137035	0.129047	5.32079e-07
281	-0.139806	0.107776	1.12106e-06
282	-0.132651	0.116672	1.10058e-06
288	-0.0654093	-0.039662	4.2184e-06
289	-0.0711503	-0.0495869	3.0565e-06
290	-0.0500439	-0.159794	4.07549e-07
291	-0.0387936	-0.162846	5.06441e-07
292	-0.0291705	-0.165009	5.83908e-07
293	-0.0523041	-0.148159	4.86952e-07
294	-0.0704576	-0.129608	2.10576e-07
295	-0.0619904	-0.133749	3.79403e-07
296	-0.0545765	-0.138901	5.10452e-07
297	-0.0703048	-0.119879	1.53647e-07
298	-0.0737798	-0.0602156	2.13312e-06
299	-0.0732437	-0.107386	7.62866e-08
300	-0.0790167	-0.100591	3.49269e-07
301	-0.0790136	-0.087709	7.35557e-07
302	-0.0778464	-0.0734482	1.35112e-06
303	-0.0558343	-0.0408819	3.7966e-06
304	-0.0176208	-0.166743	6.72536e-07
305	0.0299893	-0.186202	3.24167e-07
306	0.0220559	-0.175528	6.53855e-07
307	-0.00667124	-0.167765	7.48143e-07
308	0.00464045	-0.167527	8.36533e-07
309	0.0142061	-0.166821	9.06934e-07
310	-0.0388165	-0.0301464	4.89038e-06
311	-0.047356	-0.0388536	3.59985e-06
312	-0.0408097	-0.0371254	3.2022e-06
313	-0.0412551	-0.00434613	1.67226e-05
314	-0.0415382	-0.00758264	1.51153e-05
315	-0.0408566	-0.00936307	1.44288e-05
316	-0.0364415	-0.0275852	5.44308e-06
317	-0.0386648	-0.025975	6.40926e-06
318	-0.0449627	-0.0143488	1.13128e-05
319	-0.0421291	-0.0118715	1.28893e-05
320	-0.0422907	-0.0223459	8.1283e-06
321	-0.0434084	-0.0189294	9.53341e-06
322	-0.0455014	0.00322552	1.73229e-05
323	-0.0427417	0.00128991	1.81575e-05
324	-0.0403102	-0.00270276	1.787e-05
325	-0.0407869	-0.000658444	1.84848e-05
327	-0.128913	0.137414	5.13447e-07
328	-0.119079	0.146039	4.99068e-07
329	-0.109958	0.152897	4.89257e-07
330	-0.0542249	-0.00188999	1.30572e-05
331	-0.0577997	-0.00402757	1.17208e-05
332	-0.0534433	0.00156834	1.39467e-05
333	-0.0399534	0.00993796	2.14216e-05
334	-0.0386257	0.0114173	2.23506e-05
335	-0.0490995	0.00542802	1.61398e-05
336	-0.0461381	0.00708163	1.76808e-05
337	-0.0420221	0.00841485	2.00166e-05
338	-0.0386879	0.0137442	2.22012e-05
339	-0.064481	-0.00422349	1.02909e-05
340	-0.072192	-8.18047e-05	9.36263e-06
341	-0.0838364	0.00339774	7.82261e-06
342	-0.0925324	0.00956192	6.93753e-06
343	-0.104615	0.0156697	5.72469e-06
344	-0.134981	0.0976579	1.65307e-06
345	-0.114634	0.0243288	4.82233e-06
346	-0.122846	0.0331433	4.09209e-06
347	-0.133606	0.0614223	2.81878e-06
348	-0.122074	0.0428048	4.00988e-06
349	-0.127867	0.0535813	3.3702e-06
350	-0.129106	0.0701892	2.83805e-06
351	-0.129176	0.0878831	2.25272e-06
352	-0.125818	0.0790739	2.73057e-06
353	-0.124529	0.125039	1.09024e-06
354	-0.127826	0.106554	1.64564e-06
355	-0.121391	0.113975	1.61757e-06
356	-0.0990817	0.160164	4.70304e-07
357	-0.0890144	0.166082	4.47262e-07
358	-0.0772828	0.171867	4.23803e-07
359	-0.0668238	0.176007	4.08358e-07
361	0.0428184	-0.18365	3.47604e-07
362	-0.0597594	-0.048161	2.90085e-06
363	-0.062389	-0.0587896	1.87057e-06
364	-0.0421024	-0.151744	6.1423e-07
365	-0.0324793	-0.153906	7.36318e-07
366	-0.0228563	-0.156069	8.41172e-07
367	-0.0443748	-0.142486	6.84656e-07
368	-0.0466472	-0.133228	7.22286e-07
369	-0.061475	-0.122924	3.77725e-07
370	-0.0540611	-0.128076	5.65791e-07
371	-0.064414	-0.110432	2.088e-07
372	-0.0650185	-0.0694183	1.17459e-06
373	-0.067353	-0.0979398	1.00994e-07
374	-0.0661857	-0.083679	4.97624e-07
375	-0.0512812	-0.0461327	2.65574e-06
376	-0.0119067	-0.157091	9.65547e-07
377	0.0338738	-0.174115	6.86264e-07
378	0.026024	-0.165408	9.82611e-07
379	-0.000957064	-0.158113	1.06307e-06
380	0.00860858	-0.157407	1.17345e-06
381	0.0181742	-0.156701	1.26147e-06
382	-0.0341017	-0.029625	4.1844e-06
383	-0.0352727	-0.0345459	2.86294e-06
384	-0.0428029	-0.0441045	2.06865e-06
385	-0.0372659	-0.041525	1.64621e-06
386	-0.0386219	-0.00474957	1.76389e-05
387	-0.0395668	-0.00639294	1.63834e-05
388	-0.0388852	-0.00817337	1.56385e-05
389	-0.0382036	-0.0099538	1.47899e-05
390	-0.0317267	-0.0270639	4.62466e-06
391	-0.0340664	-0.025024	6.11058e-06
392	-0.039476	-0.0124622	1.3078e-05
393	-0.0362897	-0.0234138	7.2425e-06
394	-0.038513	-0.0218035	8.22058e-06
395	-0.0407484	-0.0149706	1.15625e-05
396	-0.0396307	-0.0183871	9.91584e-06
397	-0.037677	-0.00310621	1.89691e-05
398	-0.04254	0.00487913	1.9185e-05
399	-0.0405853	0.00293078	1.98107e-05
400	-0.0381538	-0.00106189	1.97309e-05
401	-0.0386305	0.00098243	2.03217e-05
402	-0.0404713	0.00640224	2.06876e-05
403	-0.0384026	0.00792534	2.23001e-05
404	-0.0370749	0.00940472	2.3426e-05
405	-0.0357472	0.0108841	2.45088e-05
406	-0.0358094	0.013211	2.43076e-05
410	-0.0544375	0.180212	3.81343e-07
411	-0.116407	0.133406	1.03714e-06
412	-0.107286	0.140264	1.03021e-06
413	-0.0981645	0.147122	9.83646e-07
414	-0.0584238	0.00156477	1.24891e-05
415	-0.05408	0.00542445	1.43069e-05
416	-0.0415043	0.0119506	2.05042e-05
417	-0.0497362	0.00928413	1.62951e-05
418	-0.0456202	0.0106174	1.82467e-05
419	-0.0408375	0.0148199	2.07763e-05
420	-0.0358716	0.0155379	2.38999e-05
421	-0.0344261	0.0167779	2.46412e-05
422	-0.0380211	0.0166136	2.22501e-05
423	-0.0401707	0.0176893	2.07942e-05
424	-0.0661349	0.00570646	1.10612e-05
425	-0.0738459	0.00984815	9.74161e-06
426	-0.0825419	0.0160123	8.43891e-06
427	-0.0912379	0.0221765	7.2587e-06
428	-0.101256	0.0308356	6.03643e-06
429	-0.123001	0.0964357	2.23053e-06
430	-0.111275	0.0394948	4.94538e-06
431	-0.12286	0.0610478	3.49281e-06
432	-0.117068	0.0502713	4.21118e-06
433	-0.119573	0.0699325	3.41024e-06
434	-0.119643	0.0876265	2.73357e-06
435	-0.116285	0.0788172	3.26343e-06
436	-0.113269	0.122342	1.5712e-06
437	-0.116566	0.103857	2.21242e-06
438	-0.110131	0.111278	2.14846e-06
439	-0.0880972	0.15304	9.56519e-07
440	-0.0780299	0.158957	8.91912e-07
441	-0.0675709	0.163098	8.67638e-07
442	-0.0571119	0.167238	8.10527e-07
444	0.0541025	-0.180465	3.72645e-07
445	0.0451578	-0.170929	7.49594e-07
446	-0.0523118	-0.0545606	1.65492e-06
447	-0.0549414	-0.0651893	9.0176e-07
448	-0.0346452	-0.143278	8.72919e-07
449	-0.0250221	-0.145441	1.02711e-06
450	-0.0168965	-0.14905	1.09298e-06
451	-0.0369176	-0.134021	9.59055e-07
452	-0.0433061	-0.122657	8.99333e-07
453	-0.05072	-0.117505	6.77994e-07
454	-0.053659	-0.105013	5.22277e-07
455	-0.0547708	-0.0765075	2.331e-07
456	-0.0559381	-0.0907683	1.92639e-07
457	-0.0438336	-0.0525324	1.02484e-06
458	-0.0059469	-0.150072	1.23726e-06
459	0.0372203	-0.162863	1.06471e-06
460	0.0293705	-0.154156	1.39254e-06
461	0.00345688	-0.147711	1.4405e-06
462	0.0130225	-0.147005	1.57409e-06
463	0.0218535	-0.147889	1.60886e-06
464	-0.0293869	-0.0291037	3.05347e-06
465	-0.0305579	-0.0340246	1.78836e-06
466	-0.0317289	-0.0389454	9.25289e-07
467	-0.0358532	-0.0475744	4.18742e-07
468	-0.0303162	-0.0449949	4.55795e-07
469	-0.0274972	-0.0402439	5.63192e-07
471	-0.0362981	-0.00392421	1.92127e-05
472	-0.0372566	-0.0049692	1.81236e-05
473	-0.0382015	-0.00661257	1.67711e-05
474	-0.0375199	-0.008393	1.59403e-05
475	-0.0368059	-0.00931979	1.55657e-05
476	-0.0283768	-0.0269143	3.62653e-06
477	-0.0367311	-0.0103161	1.49353e-05
478	-0.0372157	-0.0116178	1.39924e-05
479	-0.029955	-0.0263381	4.43666e-06
480	-0.0322948	-0.0242982	6.09013e-06
481	-0.033719	-0.0228917	7.12107e-06
482	-0.0384881	-0.0141262	1.22839e-05
483	-0.0359423	-0.0212814	8.28265e-06
484	-0.0370977	-0.0194639	9.33761e-06
485	-0.0382154	-0.0160475	1.1215e-05
486	-0.0264236	-0.0256828	3.43453e-06
487	-0.0274337	-0.0278722	2.83996e-06
488	-0.0266755	-0.0291575	2.00956e-06
489	-0.0329807	0.018018	2.5285e-05
490	-0.0361992	-0.0028105	1.99298e-05
491	-0.0348202	-0.00362851	2.01976e-05
492	-0.036668	-0.00174551	2.02542e-05
493	-0.0399989	0.00473341	2.0642e-05
494	-0.0380441	0.00278506	2.13555e-05
495	-0.0371448	0.000298804	2.09681e-05
496	-0.0370561	0.00159788	2.15854e-05
497	-0.0379302	0.00625651	2.23696e-05
498	-0.0370227	0.00757873	2.3278e-05
499	-0.035695	0.00905811	2.45054e-05
500	-0.0345572	0.00970664	2.55177e-05
501	-0.0341943	0.0107357	2.58407e-05
502	-0.0343023	0.0118565	2.56799e-05
503	-0.0322541	0.0166773	2.63308e-05
504	-0.0343645	0.0141834	2.53052e-05
505	-0.0336996	0.0154373	2.55574e-05
506	-0.0429962	0.183405	3.50705e-07
507	-0.030167	0.185957	3.2003e-07
508	-0.0186668	0.187454	2.91623e-07
509	-0.0456706	0.170432	7.63591e-07
510	-0.105238	0.129127	1.53998e-06
511	-0.0961171	0.135985	1.49264e-06
512	-0.0879297	0.141539	1.4376e-06
513	-0.0583073	0.0089961	1.33057e-05
514	-0.0539635	0.0128558	1.4892e-05
515	-0.0442402	0.014846	1.89394e-05
516	-0.0483562	0.0135127	1.70539e-05
517	-0.0435735	0.0177153	1.90295e-05
518	-0.0359847	0.0183575	2.31401e-05
519	-0.0345392	0.0195976	2.36663e-05
520	-0.040779	0.020052	2.00414e-05
521	-0.0381343	0.0194332	2.15778e-05
522	-0.0660184	0.0131378	1.1485e-05
523	-0.0710778	0.019279	1.04454e-05
524	-0.0797738	0.0254432	8.83453e-06
525	-0.0868693	0.0335427	7.61354e-06
526	-0.0968879	0.0422018	6.19723e-06
527	-0.112866	0.0933863	2.82257e-06
528	-0.104379	0.053215	5.10975e-06
529	-0.110171	0.0639915	4.24546e-06
530	-0.106884	0.0728763	4.07853e-06
531	-0.109508	0.0845771	3.38541e-06
532	-0.102101	0.118063	2.12442e-06
533	-0.106432	0.100807	2.7716e-06
534	-0.10103	0.108622	2.6095e-06
535	-0.0778624	0.147457	1.36617e-06
536	-0.0683264	0.151916	1.30888e-06
537	-0.0578674	0.156057	1.23818e-06
538	-0.0484899	0.159349	1.16063e-06
540	0.0664888	-0.17626	3.93036e-07
541	0.0564418	-0.167744	7.83797e-07
544	0.0485043	-0.159678	1.13758e-06
545	-0.0448642	-0.0609603	3.49118e-07
546	-0.0446937	-0.0722786	3.40408e-07
547	-0.0109367	-0.14203	1.38582e-06
548	-0.027188	-0.134813	1.19531e-06
549	-0.0190623	-0.138422	1.31198e-06
550	-0.0335764	-0.123449	1.21096e-06
551	-0.0399649	-0.112086	1.09952e-06
552	-0.042244	-0.0978413	1.01744e-06
553	-0.0445231	-0.0835968	7.06788e-07
554	-0.0368839	-0.0560023	2.98859e-07
555	-0.00153295	-0.13967	1.6369e-06
556	0.0405668	-0.151611	1.48794e-06
557	0.0330497	-0.145344	1.75407e-06
558	0.0255327	-0.139077	1.99854e-06
559	0.00787083	-0.13731	1.88069e-06
560	0.0167018	-0.138193	1.96186e-06
566	-0.0263356	-0.0319513	9.25874e-07
567	-0.0275066	-0.0368721	1.75138e-07
568	-0.0236242	-0.0320051	3.68316e-07
569	-0.0232749	-0.0381706	1.72163e-06
570	-0.0289035	-0.0510443	1.37771e-06
571	-0.0260845	-0.0462933	1.69732e-06
572	-0.0232655	-0.0415424	2.13574e-06
575	-0.00561437	0.188309	2.58401e-07
607	-0.0260848	-0.0246486	3.827e-06
608	-0.0349191	-0.00474222	1.93901e-05
609	-0.0358776	-0.00578721	1.82312e-05
610	-0.0368362	-0.0068322	1.71587e-05
611	-0.0361222	-0.00775899	1.6816e-05
612	-0.0354082	-0.00868578	1.64128e-05
613	-0.0353334	-0.00968209	1.57267e-05
614	-0.0273667	-0.0247249	4.32808e-06
615	-0.0289449	-0.0241487	5.22127e-06
616	-0.0352586	-0.0106784	1.50346e-05
617	-0.0357432	-0.0119801	1.40277e-05
618	-0.0362278	-0.0132817	1.30826e-05
619	-0.0305231	-0.0235725	6.02054e-06
620	-0.0319474	-0.0221659	7.179e-06
621	-0.0333716	-0.0207593	8.26671e-06
622	-0.0359551	-0.015203	1.1862e-05
623	-0.034527	-0.0189418	9.49246e-06
624	-0.0356824	-0.0171243	1.06599e-05
625	-0.0254805	-0.0266408	2.54288e-06
626	-0.0251417	-0.0256066	2.88083e-06
627	-0.0247223	-0.0279261	1.62169e-06
628	-0.0239642	-0.0292114	7.69034e-07
629	-0.0225192	-0.0297203	3.06342e-07
630	-0.0248029	-0.0245724	3.25767e-06
631	-0.0323281	0.0193263	2.5221e-05
632	-0.0338867	0.0209059	2.35738e-05
633	-0.0319386	0.0225156	2.39802e-05
634	-0.0315725	0.0178534	2.64053e-05
635	-0.0347214	-0.00251479	2.09836e-05
636	-0.0351902	-0.00144981	2.13355e-05
637	-0.0339211	-0.0039825	2.04622e-05
638	-0.0338223	-0.00286879	2.13105e-05
639	-0.035659	-0.000384822	2.16123e-05
640	-0.0374577	0.00458768	2.23147e-05
641	-0.0364697	0.0034005	2.26832e-05
642	-0.0355704	0.00091425	2.23298e-05
643	-0.0354818	0.00221332	2.29813e-05
644	-0.0365502	0.0059099	2.33373e-05
645	-0.0356427	0.00723212	2.43371e-05
646	-0.034505	0.00788065	2.54204e-05
647	-0.0333673	0.00852918	2.65526e-05
648	-0.0308459	0.0165127	2.75637e-05
649	-0.0330043	0.00955819	2.69628e-05
650	-0.0326414	0.0105872	2.73042e-05
651	-0.0327494	0.0117081	2.71073e-05
652	-0.0328574	0.0128289	2.68452e-05
653	-0.0315276	0.0153367	2.74094e-05
654	-0.0321925	0.0140828	2.71857e-05
655	-0.0342292	0.173625	6.86595e-07
656	-0.022729	0.175122	6.36778e-07
657	-0.0112287	0.176619	5.62284e-07
658	-0.0370486	0.162543	1.06362e-06
659	-0.0940696	0.124849	2.04985e-06
660	-0.0858823	0.130402	1.99065e-06
661	-0.077695	0.135956	1.89033e-06
662	-0.0581908	0.0164274	1.35829e-05
663	-0.0525835	0.0170844	1.53605e-05
664	-0.0469762	0.0177414	1.74819e-05
665	-0.0441817	0.0200781	1.84369e-05
666	-0.0413873	0.0224148	1.92491e-05
667	-0.0360978	0.0211772	2.22139e-05
668	-0.0387426	0.021796	2.06469e-05
669	-0.0341497	0.0227869	2.26591e-05
670	-0.0322015	0.0243966	2.2911e-05
671	-0.0632502	0.0225686	1.20805e-05
672	-0.0683097	0.0287098	1.0697e-05
673	-0.0754052	0.0368093	9.03295e-06
674	-0.0825007	0.0449088	7.61776e-06
675	-0.0899915	0.055922	6.21167e-06
676	-0.102732	0.0903369	3.4489e-06
677	-0.0974823	0.0669353	5.00989e-06
678	-0.100107	0.0786361	4.20356e-06
679	-0.0929994	0.115408	2.54437e-06
680	-0.0973304	0.0981517	3.29119e-06
681	-0.0919291	0.105967	3.07854e-06
682	-0.0681589	0.140416	1.8254e-06
683	-0.0586228	0.144875	1.71691e-06
684	-0.0398679	0.15146	1.49248e-06
685	-0.0492454	0.148168	1.62093e-06
686	0.0770858	-0.171764	4.1337e-07
687	0.0670388	-0.163248	8.39819e-07
688	0.0573587	-0.155885	1.21923e-06
689	0.0888174	-0.165979	4.30645e-07
690	0.0987985	-0.160389	4.38744e-07
691	0.0494211	-0.147818	1.60892e-06
692	-0.0365211	-0.0651986	9.02946e-07
693	-0.0363505	-0.0765169	1.25536e-06
694	-0.0106016	-0.130475	1.74296e-06
695	-0.0187272	-0.126867	1.61783e-06
696	-0.0251157	-0.115503	1.67073e-06
697	-0.0309054	-0.102256	1.63281e-06
698	-0.0331845	-0.0880118	1.60474e-06
699	-0.0285407	-0.0602406	1.8949e-06
700	-0.0222395	-0.0546277	3.01494e-06
701	-0.00119781	-0.128115	2.06509e-06
702	0.0407474	-0.140054	1.98741e-06
703	0.0332303	-0.133787	2.28101e-06
704	0.022272	-0.128251	2.48071e-06
705	0.013441	-0.127368	2.40053e-06
706	0.109675	-0.153122	4.52663e-07
707	0.118741	-0.145958	4.70328e-07
708	0.128576	-0.137334	4.80887e-07
